Antecedent,Consequent,Support,Confidence,Lift,Antecedent_str,Consequent_str
"(np.int64(104), np.int64(139))","(np.int64(152),)",0.0145515805112287,0.4006574141709276,2.7959233992505528,"('Ethiopian', 'Italian', 'Ethiopian', 'Pizza')","('Ethiopian', 'Sandwiches')"
"(np.int64(4), np.int64(18), np.int64(24))","(np.int64(3),)",0.0135036544762359,0.6394472361809045,2.791799895405678,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Burgers')","('Ethiopian', 'American (New)')"
"(np.int64(3), np.int64(4), np.int64(18))","(np.int64(122),)",0.0155597118866648,0.5250671441360788,2.7883373341072537,"('Ethiopian', 'American (New)', 'Ethiopian', 'American (Traditional)', 'Ethiopian', 'Breakfast & Brunch')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(83))","(np.int64(104),)",0.0100680488678419,0.4005277044854881,2.784193827390271,"('Ethiopian', 'American (New)', 'Ethiopian', 'Grocery')","('Ethiopian', 'Italian')"
"(np.int64(4), np.int64(18), np.int64(122))","(np.int64(3),)",0.0155597118866648,0.6375,2.7832983436613192,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (New)')"
"(np.int64(3), np.int64(4), np.int64(155))","(np.int64(122),)",0.013623038454906,0.5229124236252546,2.7768948210648823,"('Ethiopian', 'American (New)', 'Ethiopian', 'American (Traditional)', 'Ethiopian', 'Seafood')","('Ethiopian', 'Mexican')"
"(np.int64(43), np.int64(152))","(np.int64(139),)",0.0111690344489102,0.4455026455026455,2.7767761832582005,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Pizza')"
"(np.int64(67), np.int64(152))","(np.int64(139),)",0.0106384389881544,0.4443213296398892,2.769413152340829,"('Ethiopian', 'Fast Food', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Pizza')"
"(np.int64(4), np.int64(24), np.int64(139))","(np.int64(3),)",0.013490389589717,0.6328562538892346,2.7630239423146885,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Burgers', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (New)')"
"(np.int64(24), np.int64(139), np.int64(152))","(np.int64(4),)",0.0111027100163158,0.7888784165881244,2.756357860183952,"('Ethiopian', 'Burgers', 'Ethiopian', 'Pizza', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(83))","(np.int64(139),)",0.0111159749028347,0.4422163588390501,2.756293066870564,"('Ethiopian', 'American (New)', 'Ethiopian', 'Grocery')","('Ethiopian', 'Pizza')"
"(np.int64(4), np.int64(122), np.int64(139))","(np.int64(3),)",0.0152148248371735,0.6309130913091309,2.7545401757410928,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Mexican', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (New)')"
"(np.int64(43), np.int64(104))","(np.int64(18),)",0.010943531378089,0.4771544245228455,2.7530415277440503,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Italian')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(18), np.int64(104), np.int64(152))","(np.int64(4),)",0.010558849669041,0.7873392680514342,2.7509800426674764,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Italian', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(152))","(np.int64(139),)",0.0140740445965484,0.4407976734524303,2.747450533985809,"('Ethiopian', 'Burgers', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Pizza')"
"(np.int64(4), np.int64(40), np.int64(122))","(np.int64(3),)",0.0108241473994189,0.6291441788743253,2.7468171780157964,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Chinese', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (New)')"
"(np.int64(43), np.int64(104))","(np.int64(139),)",0.0100945786408797,0.4401388085598612,2.7433438909385908,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Italian')","('Ethiopian', 'Pizza')"
"(np.int64(3), np.int64(43), np.int64(152))","(np.int64(4),)",0.0102670221656253,0.782608695652174,2.734451322725734,"('Ethiopian', 'American (New)', 'Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(24), np.int64(152))","(np.int64(4),)",0.0129332643559234,0.7818765036086608,2.731893028251118,"('Ethiopian', 'American (New)', 'Ethiopian', 'Burgers', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(4), np.int64(24), np.int64(122))","(np.int64(3),)",0.0138352766392083,0.6234309623430963,2.7218735135321133,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Burgers', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (New)')"
"(np.int64(18), np.int64(24), np.int64(139))","(np.int64(4),)",0.0112486237680236,0.7758462946020128,2.7108233505358705,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Burgers', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(43))","(np.int64(139),)",0.0108904718320134,0.4348516949152542,2.710389807736773,"('Ethiopian', 'Burgers', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'Pizza')"
"(np.int64(18), np.int64(24), np.int64(152))","(np.int64(4),)",0.0108241473994189,0.7756653992395437,2.710191298316253,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Burgers', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(24), np.int64(155))","(np.int64(4),)",0.0117792192287794,0.7755458515283843,2.7097735960868703,"('Ethiopian', 'American (New)', 'Ethiopian', 'Burgers', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(104), np.int64(122), np.int64(152))","(np.int64(4),)",0.0108374122859378,0.7751423149905124,2.708363630894965,"('Ethiopian', 'Italian', 'Ethiopian', 'Mexican', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(104), np.int64(139))","(np.int64(4),)",0.0101078435273986,0.7720364741641338,2.697511757406913,"('Ethiopian', 'Burgers', 'Ethiopian', 'Italian', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(83))","(np.int64(18),)",0.0116863650231472,0.4649076517150396,2.682381229132228,"('Ethiopian', 'American (New)', 'Ethiopian', 'Grocery')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(18), np.int64(139), np.int64(152))","(np.int64(4),)",0.011195564221948,0.7665758401453224,2.678432186736903,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Pizza', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(40))","(np.int64(139),)",0.0109037367185323,0.4296915838996341,2.6782273200034488,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Chinese')","('Ethiopian', 'Pizza')"
"(np.int64(139), np.int64(150))","(np.int64(122),)",0.010054783981323,0.5039893617021276,2.676405044423661,"('Ethiopian', 'Pizza', 'Ethiopian', 'Salad')","('Ethiopian', 'Mexican')"
"(np.int64(4), np.int64(83))","(np.int64(139),)",0.0136495682279438,0.4289287203001251,2.673472462775157,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Grocery')","('Ethiopian', 'Pizza')"
"(np.int64(24), np.int64(122), np.int64(155))","(np.int64(4),)",0.0100149893217663,0.7649442755825734,2.672731465672204,"('Ethiopian', 'Burgers', 'Ethiopian', 'Mexican', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(43), np.int64(139))","(np.int64(4),)",0.0105323198960032,0.7649325626204239,2.672690540334904,"('Ethiopian', 'American (New)', 'Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(67))","(np.int64(139),)",0.0102670221656253,0.4278606965174129,2.6668155707613237,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Fast Food')","('Ethiopian', 'Pizza')"
"(np.int64(24), np.int64(104), np.int64(122))","(np.int64(4),)",0.0101609030734742,0.7614314115308152,2.6604574444324047,"('Ethiopian', 'Burgers', 'Ethiopian', 'Italian', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(104), np.int64(152))","(np.int64(4),)",0.0131189727671879,0.7613548883756736,2.660190070911054,"('Ethiopian', 'American (New)', 'Ethiopian', 'Italian', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(67))","(np.int64(139),)",0.0119251329804873,0.4264705882352941,2.658151156287236,"('Ethiopian', 'American (New)', 'Ethiopian', 'Fast Food')","('Ethiopian', 'Pizza')"
"(np.int64(3), np.int64(24), np.int64(139))","(np.int64(4),)",0.013490389589717,0.7606581899775617,2.6577557919836137,"('Ethiopian', 'American (New)', 'Ethiopian', 'Burgers', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(67))","(np.int64(139),)",0.0117792192287794,0.4258992805755395,2.654590249255742,"('Ethiopian', 'Burgers', 'Ethiopian', 'Fast Food')","('Ethiopian', 'Pizza')"
"(np.int64(122), np.int64(171))","(np.int64(155),)",0.0100282542082852,0.406015037593985,2.65351154218446,"('Ethiopian', 'Mexican', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'Seafood')"
"(np.int64(3), np.int64(152), np.int64(155))","(np.int64(4),)",0.011964927640044,0.7592592592592593,2.652867898488032,"('Ethiopian', 'American (New)', 'Ethiopian', 'Sandwiches', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(104), np.int64(122))","(np.int64(4),)",0.0116067757040338,0.7582322357019063,2.649279456472915,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Italian', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(122), np.int64(152))","(np.int64(4),)",0.0111292397893536,0.7579042457091237,2.648133452506197,"('Ethiopian', 'Burgers', 'Ethiopian', 'Mexican', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(122), np.int64(139))","(np.int64(4),)",0.0122434902569408,0.7571780147662017,2.645595986243032,"('Ethiopian', 'Burgers', 'Ethiopian', 'Mexican', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(67))","(np.int64(122),)",0.0119516627535251,0.498065229408513,2.6449452979303727,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Fast Food')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(18), np.int64(152))","(np.int64(4),)",0.0140475148235106,0.7564285714285715,2.642977415382171,"('Ethiopian', 'American (New)', 'Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(24), np.int64(104))","(np.int64(4),)",0.0117792192287794,0.7563884156729132,2.6428371103232253,"('Ethiopian', 'American (New)', 'Ethiopian', 'Burgers', 'Ethiopian', 'Italian')","('Ethiopian', 'American (Traditional)')"
"(np.int64(122), np.int64(171))","(np.int64(139),)",0.0104659954634088,0.4237379162191192,2.6411186680455345,"('Ethiopian', 'Mexican', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'Pizza')"
"(np.int64(83), np.int64(122))","(np.int64(18),)",0.0107312931937867,0.457579185520362,2.640098121752911,"('Ethiopian', 'Grocery', 'Ethiopian', 'Mexican')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(4), np.int64(56))","(np.int64(139),)",0.0110231206972024,0.4231160896130346,2.637242881162285,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Diners')","('Ethiopian', 'Pizza')"
"(np.int64(122), np.int64(150))","(np.int64(139),)",0.010054783981323,0.4229910714285714,2.636463654550286,"('Ethiopian', 'Mexican', 'Ethiopian', 'Salad')","('Ethiopian', 'Pizza')"
"(np.int64(18), np.int64(83))","(np.int64(122),)",0.0107312931937867,0.4960147148988351,2.634056164558924,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Grocery')","('Ethiopian', 'Mexican')"
"(np.int64(104), np.int64(139), np.int64(152))","(np.int64(4),)",0.0109700611511268,0.7538742023701003,2.63405239590632,"('Ethiopian', 'Italian', 'Ethiopian', 'Pizza', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(122), np.int64(139), np.int64(155))","(np.int64(4),)",0.0107180283072678,0.753731343283582,2.6335532432387563,"('Ethiopian', 'Mexican', 'Ethiopian', 'Pizza', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(43), np.int64(152))","(np.int64(18),)",0.0114343321792882,0.4560846560846561,2.631475123852286,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(24), np.int64(43))","(np.int64(18),)",0.0114210672927693,0.4560381355932204,2.631206714217519,"('Ethiopian', 'Burgers', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(40), np.int64(152))","(np.int64(122),)",0.0112884184275803,0.4953434225844005,2.630491307295731,"('Ethiopian', 'Chinese', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Mexican')"
"(np.int64(122), np.int64(139), np.int64(152))","(np.int64(4),)",0.0119118680939684,0.7520938023450585,2.627831640590792,"('Ethiopian', 'Mexican', 'Ethiopian', 'Pizza', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(104), np.int64(139))","(np.int64(4),)",0.0110629153567591,0.7520288548241659,2.627604712580154,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Italian', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(104))","(np.int64(139),)",0.0147107591494554,0.4210326499620349,2.6242569973284766,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Italian')","('Ethiopian', 'Pizza')"
"(np.int64(3), np.int64(139), np.int64(155))","(np.int64(4),)",0.0123098146895353,0.750202101859337,2.6212219991133594,"('Ethiopian', 'American (New)', 'Ethiopian', 'Pizza', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(18), np.int64(24))","(np.int64(4),)",0.0135036544762359,0.7501842299189387,2.6211595541758914,"('Ethiopian', 'American (New)', 'Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Burgers')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(104), np.int64(139))","(np.int64(4),)",0.0139944552774351,0.749822316986496,2.619895022741054,"('Ethiopian', 'American (New)', 'Ethiopian', 'Italian', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(139), np.int64(152))","(np.int64(4),)",0.0140209850504728,0.7496453900709219,2.6192768363587597,"('Ethiopian', 'American (New)', 'Ethiopian', 'Pizza', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(40))","(np.int64(139),)",0.0130791781076312,0.419931856899489,2.617395857468522,"('Ethiopian', 'American (New)', 'Ethiopian', 'Chinese')","('Ethiopian', 'Pizza')"
"(np.int64(40), np.int64(152))","(np.int64(18),)",0.010306816825182,0.4522700814901048,2.6094661436778304,"('Ethiopian', 'Chinese', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(24), np.int64(40))","(np.int64(122),)",0.0113016833140992,0.4913494809688581,2.6092817217384696,"('Ethiopian', 'Burgers', 'Ethiopian', 'Chinese')","('Ethiopian', 'Mexican')"
"(np.int64(152), np.int64(155))","(np.int64(139),)",0.012601642192951,0.4183179216204315,2.607336350326537,"('Ethiopian', 'Sandwiches', 'Ethiopian', 'Seafood')","('Ethiopian', 'Pizza')"
"(np.int64(104), np.int64(122), np.int64(155))","(np.int64(4),)",0.0103333465982198,0.7461685823754789,2.6071287967899623,"('Ethiopian', 'Italian', 'Ethiopian', 'Mexican', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(18), np.int64(43))","(np.int64(4),)",0.0114210672927693,0.7461005199306758,2.6068909851693483,"('Ethiopian', 'American (New)', 'Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(122), np.int64(152))","(np.int64(4),)",0.0119251329804873,0.7454394693200664,2.604581260364843,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Mexican', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(122), np.int64(152))","(np.int64(4),)",0.0144719911921153,0.7447098976109215,2.6020321213938886,"('Ethiopian', 'American (New)', 'Ethiopian', 'Mexican', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(122), np.int64(155))","(np.int64(4),)",0.0107445580803056,0.743801652892562,2.598858695152557,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Mexican', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(40))","(np.int64(18),)",0.0103598763712576,0.4504036908881199,2.5986976155657966,"('Ethiopian', 'Burgers', 'Ethiopian', 'Chinese')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(40), np.int64(104))","(np.int64(122),)",0.0111557695623913,0.4892379290285049,2.5980684527804945,"('Ethiopian', 'Chinese', 'Ethiopian', 'Italian')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(43), np.int64(122))","(np.int64(4),)",0.0111557695623913,0.7429328621908128,2.5958231220791066,"('Ethiopian', 'American (New)', 'Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(24), np.int64(122))","(np.int64(4),)",0.0119914574130818,0.7428101889893179,2.5953944993204354,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Burgers', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(104), np.int64(122), np.int64(139))","(np.int64(4),)",0.0115935108175149,0.7425658453695837,2.5945407575489807,"('Ethiopian', 'Italian', 'Ethiopian', 'Mexican', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(4), np.int64(39))","(np.int64(139),)",0.0114741268388448,0.4160654160654161,2.593296694578216,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Chicken Wings')","('Ethiopian', 'Pizza')"
"(np.int64(3), np.int64(24), np.int64(122))","(np.int64(4),)",0.0138352766392083,0.7418207681365576,2.591937441949882,"('Ethiopian', 'American (New)', 'Ethiopian', 'Burgers', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(40), np.int64(122))","(np.int64(4),)",0.0108241473994189,0.7418181818181818,2.591928405298817,"('Ethiopian', 'American (New)', 'Ethiopian', 'Chinese', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(122), np.int64(139))","(np.int64(4),)",0.0123761391221298,0.7416534181240064,2.5913527174691544,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Mexican', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(122), np.int64(155))","(np.int64(4),)",0.013623038454906,0.7415162454873646,2.59087343337764,"('Ethiopian', 'American (New)', 'Ethiopian', 'Mexican', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(24), np.int64(122))","(np.int64(139),)",0.016169896666534,0.4156154108421411,2.5904918542502267,"('Ethiopian', 'Burgers', 'Ethiopian', 'Mexican')","('Ethiopian', 'Pizza')"
"(np.int64(43), np.int64(139))","(np.int64(18),)",0.0121506360513085,0.4487996080352768,2.589442526477531,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Pizza')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(83), np.int64(139))","(np.int64(122),)",0.0106649687611922,0.4875682231655549,2.589201580711588,"('Ethiopian', 'Grocery', 'Ethiopian', 'Pizza')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(104), np.int64(122))","(np.int64(4),)",0.0146842293764176,0.7409638554216867,2.5889433708136216,"('Ethiopian', 'American (New)', 'Ethiopian', 'Italian', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(40), np.int64(122))","(np.int64(139),)",0.0124557284412431,0.4153029632905794,2.588544397981555,"('Ethiopian', 'Chinese', 'Ethiopian', 'Mexican')","('Ethiopian', 'Pizza')"
"(np.int64(24), np.int64(155))","(np.int64(139),)",0.0120843116187141,0.4150341685649202,2.586869025680334,"('Ethiopian', 'Burgers', 'Ethiopian', 'Seafood')","('Ethiopian', 'Pizza')"
"(np.int64(3), np.int64(122), np.int64(139))","(np.int64(4),)",0.0152148248371735,0.7395228884590587,2.5839086017919475,"('Ethiopian', 'American (New)', 'Ethiopian', 'Mexican', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(3), np.int64(104), np.int64(155))","(np.int64(4),)",0.0126812315120644,0.7382239382239382,2.57937004221765,"('Ethiopian', 'American (New)', 'Ethiopian', 'Italian', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(122), np.int64(152))","(np.int64(139),)",0.0158382745035616,0.4128630705394191,2.5733367754241576,"('Ethiopian', 'Mexican', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Pizza')"
"(np.int64(3), np.int64(18), np.int64(139))","(np.int64(4),)",0.0142730178943319,0.7364818617385352,2.5732831901595734,"('Ethiopian', 'American (New)', 'Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Pizza')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(43), np.int64(122))","(np.int64(4),)",0.0100017244352474,0.7363281249999999,2.5727460307459675,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
"(np.int64(104), np.int64(122))","(np.int64(139),)",0.0156127714327403,0.4125481948825797,2.571374185003145,"('Ethiopian', 'Italian', 'Ethiopian', 'Mexican')","('Ethiopian', 'Pizza')"
"(np.int64(24), np.int64(83))","(np.int64(122),)",0.010306816825182,0.4838107098381071,2.569247533288629,"('Ethiopian', 'Burgers', 'Ethiopian', 'Grocery')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(24))","(np.int64(139),)",0.0177351532757637,0.4121454993834771,2.5688642217463573,"('Ethiopian', 'American (New)', 'Ethiopian', 'Burgers')","('Ethiopian', 'Pizza')"
"(np.int64(18), np.int64(152))","(np.int64(139),)",0.0146046400573043,0.4114349775784753,2.564435606011452,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Pizza')"
"(np.int64(3), np.int64(150))","(np.int64(139),)",0.010943531378089,0.4110612855007474,2.5621064183583995,"('Ethiopian', 'American (New)', 'Ethiopian', 'Salad')","('Ethiopian', 'Pizza')"
"(np.int64(43), np.int64(122))","(np.int64(18),)",0.0135832437953493,0.4438664932813178,2.5609798966017685,"('Ethiopian', 'Coffee & Tea', 'Ethiopian', 'Mexican')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(104), np.int64(155))","(np.int64(139),)",0.0132118269728202,0.410721649484536,2.559989498940944,"('Ethiopian', 'Italian', 'Ethiopian', 'Seafood')","('Ethiopian', 'Pizza')"
"(np.int64(24), np.int64(104))","(np.int64(18),)",0.0129465292424423,0.4436363636363636,2.5596521158315126,"('Ethiopian', 'Burgers', 'Ethiopian', 'Italian')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(24), np.int64(171))","(np.int64(122),)",0.0104659954634088,0.481979230299328,2.5595215718917617,"('Ethiopian', 'Burgers', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'Mexican')"
"(np.int64(104), np.int64(150))","(np.int64(3),)",0.0105190550094843,0.585672082717873,2.5570198239330684,"('Ethiopian', 'Italian', 'Ethiopian', 'Salad')","('Ethiopian', 'American (New)')"
"(np.int64(18), np.int64(40))","(np.int64(122),)",0.0121904307108652,0.4803972817564035,2.5511207297668355,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Chinese')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(43))","(np.int64(18),)",0.0153076790428057,0.4416379640260238,2.5481219343356694,"('Ethiopian', 'American (New)', 'Ethiopian', 'Coffee & Tea')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(122), np.int64(171))","(np.int64(18),)",0.0109037367185323,0.4414607948442535,2.5470997199543657,"('Ethiopian', 'Mexican', 'Ethiopian', 'Steakhouses')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(3), np.int64(150))","(np.int64(18),)",0.011712894796185,0.439960139511709,2.538441377419961,"('Ethiopian', 'American (New)', 'Ethiopian', 'Salad')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(3), np.int64(18), np.int64(155))","(np.int64(4),)",0.0129995887885179,0.7253886010362695,2.534523102814296,"('Ethiopian', 'American (New)', 'Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Seafood')","('Ethiopian', 'American (Traditional)')"
"(np.int64(18), np.int64(150))","(np.int64(122),)",0.0100945786408797,0.477115987460815,2.5336956147300977,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Salad')","('Ethiopian', 'Mexican')"
"(np.int64(3), np.int64(152))","(np.int64(139),)",0.0187034899916431,0.4057553956834532,2.5290353050341867,"('Ethiopian', 'American (New)', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Pizza')"
"(np.int64(40), np.int64(155))","(np.int64(122),)",0.0106782336477111,0.4754873006497341,2.525046571856968,"('Ethiopian', 'Chinese', 'Ethiopian', 'Seafood')","('Ethiopian', 'Mexican')"
"(np.int64(4), np.int64(40))","(np.int64(139),)",0.0157188905248915,0.4048513836692859,2.523400682982758,"('Ethiopian', 'American (Traditional)', 'Ethiopian', 'Chinese')","('Ethiopian', 'Pizza')"
"(np.int64(24), np.int64(152))","(np.int64(18),)",0.0139546606178784,0.4370585791441628,2.521700222404791,"('Ethiopian', 'Burgers', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'Breakfast & Brunch')"
"(np.int64(83), np.int64(152))","(np.int64(3),)",0.0110231206972024,0.5770833333333334,2.519521703248972,"('Ethiopian', 'Grocery', 'Ethiopian', 'Sandwiches')","('Ethiopian', 'American (New)')"
"(np.int64(18), np.int64(24))","(np.int64(139),)",0.0144985209651531,0.4036189069423929,2.51571877120018,"('Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Burgers')","('Ethiopian', 'Pizza')"
"(np.int64(3), np.int64(18), np.int64(122))","(np.int64(4),)",0.0155597118866648,0.7196319018404909,2.514409074158745,"('Ethiopian', 'American (New)', 'Ethiopian', 'Breakfast & Brunch', 'Ethiopian', 'Mexican')","('Ethiopian', 'American (Traditional)')"
