user_id,community
4ERTPJ1R1Un59Yn78_4BaQ,14
iOwFKiOEMoISJyvHozaKag,10
Z6WD4uMWjx93wo4EzJZDQA,23
asDkdzGw5Q67PJeumQb_GA,25
O4iWRfjykJIvcpyZrKQ2bQ,43
wVv8-yw8wlzDyYJMDEXFVw,0
i8KzuMSiteXMAS0juKRYRw,16
HT6JHtJXlIYmxerxZA7Hkw,10
yZsPfPEpXnm5MsXtzotwmQ,10
2kjMmIorAoQZiG9SlGyzlQ,21
RNM_3TkZKPf8vMeF58NxPQ,5
apw2gxIi6yeEgUJepHjSOQ,18
A_DPTcm1oCi7K69RMtMMOg,4
-c3rgsAhuXVsMNr-_kfQxg,14
1IxWS9zWZuZupqq24jzZFg,10
O2V3v23UTdbms-aRHLx3Cw,53
dzKm1oYqyDfPavgEJGKgJg,4
-JN2qTghHtB1dW4YDVlBRQ,46
zhzqTCN6VS_LS6fawgkReg,40
EJSLis0MlLs8usrHj_UI_Q,41
0_tLG7f8K511B0GPpXPzoA,5
gfa5s6lAFAs-GxjLnM-hyA,9
jZ1ziwykb5EEla5y4D5Ozg,5
V28hE7mFaXV-i5cYfCm1Pw,32
tVOdu_atwS1-_D4E8ROnfQ,53
xJQs9sVt9kLn5V5x79oLMA,35
vKAKV5edCcNzpvBL9w8j8Q,19
8acvvDx3GqND8Ygz0NnqMg,26
3mGEETWKxyAzEd8tq1m5bw,26
OQUTddmQwqOSHHaQrFLZuA,23
rJppzqcahXlOQDmi2suIkA,38
4gCXQdAi0Rbt4QTLc7Xz9w,10
WQbJUmnkVpbbOaWMQloHDg,3
Gv_BjUXgTVUzoP2SDcDyQQ,10
TCxOtaZN2hWUXybZF79CWg,5
v8x5slEzwUaECGx9lsP7-A,29
Y2SJNdr3wzlYJV3GsbhOww,26
ghx8Wdm7LXYSOLTDAj1dcg,22
ziZsQhLepMhN_0rAGY0naw,13
q7LhzQXpM2UkmqbOCGI62A,8
vjHIHZO6QepSbwHMYAlxTA,30
6cLPOchrv0hy4dyZQOniAg,51
P2sQVHyHmy4WA0I7NI5hWg,10
JSdg_uMWLQVoD9HugsGi_w,10
l5BJwd1NfvqSSCC9FtWAyQ,25
VBadmOcx1RqEVrOf1jr4xg,7
ginuRaya4wRom3kB91PGCw,16
F627OIikF95JTJryjx7nBg,15
PdyoUQylAFGYRuoIxtyfDg,22
HwCWwx4PXIYJIksZN4MJZQ,10
o42xjr0M8ehZ6BnEpv80zQ,18
gfos-L-4tZ7TKektSglXcQ,10
-7GUE6eOKcw5SDgo9LX0mg,25
lAOvQQRAlW8SztWVTkeyNg,15
InbpZgcQg4lJe6XV9PT_Ug,15
gjwYVOucVAOAvciyWwJ4Pw,15
S_llEH0Hdbipg1xUAmr7kw,4
4JDTEX_Ey_qFrCFF5v2M8w,10
edvxFqaTuqVdstoMHh0z2A,1
6ZlsJSOS4WvXrzobZ3iKnA,16
Mjarz5G8_FGuH5Fnf6WCrA,21
4NPB5qNRso3Y-dPcyXtJlQ,44
-xud8VLlSaHa-GKWWv7kwg,36
WFcIv7343FsGVZZOg20BZQ,36
7KmQ8tQNRUXkpVhEaqtMBw,21
CsLsfpHlHrInwBfJmjR-zg,1
JR2lX7iIqmT4ZY0YQ8N9mg,20
IPxVJnsYuZdRwaxaee6QwQ,4
bbzn7f3XlaGKxp4L-ahIvA,2
ZmNCUbpxSz0M_9lzTLg_ug,10
KvsNZDjb0iOuBENaiXZKew,3
HipoKs02p_JL5up7O2HUJg,0
NFXlUHp2EBpiuoCzEpQVVg,1
LOK4oCby0Ou46W65YMO6-w,6
8V447_UudSB3QwIjqkY2KQ,2
BlSCfMcJJf9VrIBXA20Vmg,10
W2a6alHQjywluE-MNpr6zg,16
B1ubz7vKWPCt5zi4P2sU7A,9
RhoTdP02R40f29RbvB_HSA,15
Vxq9RyTG7ZrOwrOUCszJGg,27
wKVM5awMabg0cATYHjDClw,10
KcrZY0j0Kj8ZN0NYb6vH_A,4
m2Fc8dp3pWvn0joJwAfByw,10
qjEbMx27GvZC-4dWQt4NYA,2
9k2nR_hWEbp_A2nPgRv1VA,10
Sdz62hAVrf1UKhS4_xMUkw,42
9tav_Og2maRV0ZRZs_fSKQ,10
xqco2jzfjO8nGQkWKcpFag,27
KN_lRZ-bZUK7K7-fI9n_zg,0
foVyn_PKKMvQyHrvum7hPg,15
HYh0bX4pYtHIUoUndWIIew,1
aqc3CnsHVD177hfh3QE3kg,7
7Bi5fTa9G9TNJ9SE9O5Y6w,8
S09Fi5KQxw4bcXfzlIw5CQ,49
AHLo70IP6JXHnNsd9UKjJw,10
2anBQswThYJsb-d9jsEMOA,25
eJIb_xFl7LlXhqpcZd-d5w,19
Uma9kmahmI3mItw_ULBCKA,13
rMm-hZWgIDJOyjsbXKZ-0w,9
Ms2h3Q2EJDYInyJq4cPEZQ,4
AEx8yn1QB6h_8_8vLvM7hg,22
1LkkzZ_SlF3BJIhzJX59fw,42
ekmMXZ8_1a-DsJP-yp8xNQ,10
Pv_ej8xzMvBijfd96gQ18A,29
9Ad271S6M6PKeSvKuR6owg,8
qSYOq9CINiAN2j82-kfmBg,29
XCd7EfdZhd1w4CXNukmPeQ,4
wxTkCzsphfvZ_QVcwO7Oyg,9
OelFkAeUdUM1qUAwgdmYTQ,10
5poXybNCeInH_5WX6G4aWA,20
IZx95TLAZFUsr-XWo_usIQ,10
iX-d9CF3HtbxQ6njVZ7Xpg,39
Jo9JpnnIT-xaCKuUgN5TTg,14
_h-cYw_gt8SZYNwhCVxYOw,40
KgDtoAvntrW45_F9iWF41Q,9
C-XvEahLZc4RCmFneWi9xw,27
gQ51R0P_OrpmtljDyNsIRA,1
btWK9ycj6zZFK0gF4fMlDA,7
R5r52e3EnFDStcztaN_eFg,6
0uixPfXIXrZT5e3b2dNnnw,9
WVf2a8pQ85HGrRfZXcOMKA,53
VyMw_998XYmbq5--Du8S7Q,7
Ig2ttf1xX2Ihlm0nsykaTw,20
mdbCILhyR5bI1ZW-kdjX1w,4
d9QC_9f-ibrnLAS-tZh2NA,16
KIxHK97-ZbBCSjIR6PIJkw,4
aXBmPCKLWZUEqLo7vhRf8w,3
2oxqbck3MJErUffBa6JIew,15
20wzd8uwo7ywn1Qp8fXSkw,10
YztPBAV6L8e0Te_3_Q-PGQ,29
yYdYf7QUUj1V-Six0sOlHw,45
DpN8WTwka67KZ5Y8BG57rA,35
p5VO1suNlyL3l1njALUqyA,53
fPct2onuWIhmHq-hZB5Jdg,32
IzEdNnd4PyZBfK9gMROtKg,4
-B2dBe-ZK1WD78VrxAavvA,2
vSg71hBbG09zPCKnf7bUeg,28
SdZgQ4cVxKf38hdMaLddbQ,15
0jxpKJLa6YvyCbfuWTgyHg,23
IeBeL9veU1Tc-WyQY3GuIg,14
8hjPugjXiT2Y3gJkfPlNJw,16
1BouJwMRhKYobsmY828j0w,47
FZMYIr89CvnVCaLOsY6MSg,4
pNegBsllU_2_rD9NmyMCfw,13
SokKWKdLhSZ4As2wCuAxLA,41
y3fwEDHwwKtFAYuCR2gZ0w,15
fb1frai69Hkr-oNz68RJSA,10
wGO-4aG49Z5KJpfbQYIEQQ,21
6NvkQATK0J2nmEWsuzhHig,3
V9lvj5mDc44ecb1_OGIuUg,15
V9-i0JZ4hlKx2inVDDpytg,16
WWnhqRnWWjutMqh-2SzEuQ,10
oi9vuFVEiXDQAOKt5DM-2w,51
ngWxJTKrIH3N9F2oHSJkcw,0
ungvf-MPW7P7ZzLMW_48Rg,25
IJJiGQGK5-prog7o_nBvzQ,0
4bEBiMJCZemLPGJYMGHzkQ,10
yhQixTYnJb2qyhflbtvigQ,2
pIKCdBMORhynpeByHnNtfw,43
xWR-GSPPlt7taGuM1vk_0g,3
ISMmgpcfnsAVIkykdoOatA,8
AdSwLpx2bM8lHIUdgRgOzg,9
x9xekRsZb5a_hhZLFWbkmQ,17
2Q5OE5ih0HgtVC7gK2WTFA,45
cWdAWV-1WRSUwWljDmGFtA,10
jB9hj_EV5SsSoMoRJFewMg,2
yTNuMXKuqbgrn88Q-iwIlw,1
yM9-R4I_5-rbQL4wfwzfGg,13
u_JUBIbxmppZbFo89zOHaA,10
y-tbKFWi3k4DFxgxhEdtGQ,3
nLwGWY4WNOcGiYySRKY1ng,49
4KYNUsdA-tPe-iKKudb0uQ,15
tVJRFKJNI2ygYKRowhxA-w,32
2FPLiD9D0_KQcP-e5FVItg,0
r0HqiMRhR4DFnW5OtK4qIA,2
ce6DW6mqxy1aXmy0GuG6yw,5
MnY9cGq0w028n1E1WN07Yw,25
ibHDtfHPDzLDGRDb9t5-sw,44
QYkfsepQOw9p5gsUi7trcg,45
nQX7SiCWsiK7fOFuOoc1NQ,3
BjvA5Gmvp2BpIi83EUiOxw,41
GgAF2JbPECZueRmubbZkFA,32
1eQcZZWwGMv45rkjRepNaA,6
8QmwKpUie3K94Ib0NNLcjg,10
HM8xRirugtiAiuLNamIcJA,36
-LFiSp6BUfV1LfygUZWs0w,34
euA_g-YKXQVXAnXz7LBLZA,10
jwNQ-xmfSTN-9QXQOtgGKQ,9
fjaUG9aP0auNAb47SrzGqw,3
ps0vPAWGKgHDYn1lMecOYw,0
oFDD-Wi88AoZUK2c3UrwPw,2
sokKixeD9uDPcSFL--DwNQ,25
YCnLWZ4442V6zj7i3ZO0Vg,36
32S5k2SY9ACv4P97H84fcA,32
t8AobhD3ZXJmzVrbwGl7lQ,49
6_DPoGijBeQbKcRWM988mA,25
C-7EFRxfSrP6dzEKSB83cA,10
_ceZUb-WqJJp0GU9Gl4B8g,19
VA2V65RAdCCbnbusPmBoxQ,1
s3AeqYKwNPkbYfnb61elog,9
RdRxxvhUVF8M2tb3iU0VOQ,7
hlDlb_DLYGkF0oTQ3cO50g,3
4x6DxahxdqCCs9zd7bF8ww,8
uNDbUnNo439PfwV7U59OSg,3
HJL8RL51iw52mdkLlU13Ag,17
grEquIxRot-6AViVb4kuZQ,3
zQLp8MHxRISbj5kH2KEufg,5
faCc_Xey3GoYc2Qr1M7sQQ,25
7-wT4TwDHqHLbHq1M8V5ZQ,41
kAxAufZaAS9VkBJ_0QI7aw,39
8ZqtMuGG6pGEdEOV-jNlyw,0
fkawweeCwxO7cWq8EgEkFw,10
lhAnCe-9_cxS10gkXEUJsA,15
m4_lSQpkml0Nj7eEvn_w6g,4
Bsbd2UMnUq2mVbAxRpNNwA,48
Q0je3zUaXJJBT-xxxzsXCg,0
z3eAcXLAGeCe_MDlN6z7YA,45
EaGK1ayhB8OHuNukGD2sag,44
ELDAqb-xyLCCQ9FDhU8e3w,10
98w4AEMvlXsgTIemz6D7Yg,4
wEKz17-8up1VLYqYJBPWEA,8
-XxiuQu_N0eU25RG8z8Tmw,10
BLke-PrK8k8XPOLKPuZESQ,42
dOsh3lA48JddxRzmV3hmpg,41
U2MRmtbtG2m3h9iI_-u0yg,21
atelxROHM2eGhjhCQPLRVw,45
SXh4aszWbJaooYyE_bVWgQ,27
GhOdSSl4KJgMnsgjzJV9zw,51
Yxp-nh5Eyn9yed1PKaDbFw,9
rZvis9Acm6-L7jDBctGRPA,10
gejiDBSDt1jt7VFU6USBaw,10
NtXxg_yeltqQGUf_0xftOg,16
Z5rZK3fdP48sbTPjbtcrIw,0
bDcntKpOk1gQuq1-tx9l8A,0
XUtRX97qvbdi8v2M4gfZTA,2
17h38kVHAoOXLfiJ6VZj3Q,16
JJlLnmi9QYlYqZw9W9exyQ,21
2KWAtP0jUJ7gVq_-5aSreQ,10
n_ojqsh87n5moQWBKClOPQ,41
F131NqfgJ1yyHIzesK1H9w,47
KtGr7IcV7S-51yN5sM81NQ,3
3lb7aqxzKkmbt1GUHd7TUQ,36
G4EyYiB4ti3CJAhZwF8UcQ,3
UlFc6k7Ff_Ya616km57dhQ,53
8Q6m82TTyQrJwqaycr4X8g,0
xoIX1VXQ_AVAEZAlo116ng,29
o4gaI4EdzxJ9Al4houpusw,29
UwRHhT1iP94QioH5TwFGvg,10
whNSI88el4FqMHSE05dffA,4
zNY8hm-AyDQ7G9QM_wgucw,1
uO6VkmLx-ESl-_8lFMmZRA,10
QWGeZKXy6EArKzoVEzRHOA,42
cuIGSOIcsYdhcf16oy7RiQ,6
9NxnM_QLhrR2LEn-FZ6qVg,5
ad4Xrc02rQCDrgWeD94uGA,2
k2QGcnYRlNpyIGsZXLAl3A,4
eo_ztNwT6cb9gSfe0KcKMw,41
wmWni5egGi-ZW1SVAX7XYg,10
bkXHmAyIGNmAohdyIW6Waw,0
XIaTruqmuS_-d5FFGmPCdA,20
C_Hren4CLfg31S0i16X_JQ,25
s69q2vYoQJxkz0412QOlug,10
5F25llLOLhbZYIv3KfhQOw,40
x89UZdWASN2jKenGUTGLgA,27
NMnvdoNDYN92DlXJJtDFRw,51
emCoVc95l-8NbCc8Loe0Eg,2
YHwEc9ItBgtP_ZaUXEx5Bw,0
BlHgcACXV_UDU57dQ0wAKw,27
-GeEN8q_BZExLOGd727H-Q,26
Coc9nzbC5pDZYSA6dz6idg,2
rb8Qbc0iCgDy3a5axRy8Cg,15
FWH44DLEYyvwcYyDn-SGMA,3
HhGJrpkv0UlGiDN-xwC56g,40
znk6QCAfNwrXD-oAI46bNg,37
_oBs0T1F_PPRvwZNDcHRtA,40
Rasj7fpxmimkHLix38Djeg,15
93iDvaN_bfJvTTwxB0SRqQ,45
iqp3wymNyZ4rtBAWW3aT2g,44
YrcE_K4TwXK_575992gmPw,36
Ojo-b7G3Rf0KJ_WZLJx_2w,39
3NrmeIsusFfBnZ-yQDGCmw,7
P-FIW64xQ36ci9gi9l71Sw,40
zw1GBUXsj68uR_c71mkO0A,10
jpnVlcNm6DgVeZPn8a1eqA,10
GY6lkkFN-ap8AvMnKurwvA,10
0pRThG0N0RX48U_mWhaKNg,5
RjJuDfTp0OkymKXT5-ZMJQ,5
L3vV_7jurirjDn0tJ-iQbw,10
lnBe_9UXOO6bpHHjKegOZg,5
Rdro0ZXoVNh1uNW0FvccNw,4
rLTfv7YGAdCqYjhIw1ipew,3
ZHVU-wpm1vsGOzQTN8Z1fw,2
rSWa7Ls1PEghN-7lfK82ng,5
oUQZPfb78DcYMq1fX4S_1w,19
nvjwLojI0gjmWcK1VZ13mw,20
AUNa-q0YGBFC-f0Qyf7dpA,4
5d_YcRkbdeJE9mT3h7A7kw,36
FpPyT9QPtZQEUGdR_K4wtA,15
q6pEAplzAWutt6Aw5tzbWA,9
kqzddU2U1WWJ4IfSZ0lvhw,23
t-X3SVogCoD_cDHJMLLacQ,53
xEABo9iDDmDThzdLg5Zosw,5
KEDLI2GtiNQ77V4f5JjtOQ,29
tMTw0G9_sYO1Pjxy97nwUg,5
ltKoW3AYfQQBTKarEd2cFw,5
SkjOTUqdeVP83E6cYOy6lg,42
6FlQOt6Sh912NW0XL2JCDw,4
V14Ve6RwLZ55F-lUi1pKIg,19
YivjyoOZAUS_1P0V63K4sA,10
gGcMe7GeF2TGg5650zFaUw,26
CJlfL9Rd1kVFvyb_Yuokkw,5
UGjdj-LPP8ajaN3eLS8fZA,25
eutwpiGoY0wRf7JEUrOQEg,0
AI2oNVIwXk6SVsEJGYXOsQ,25
nT9hrb0nJ0CIox17zsyd9w,10
2X7XcqnrzYXHS2JdJmfeHQ,10
5rIUCCf77AqSv_FC3OQkXA,25
7dYBUdWttVEPJ9qXUxMB1A,18
tMPxh1PGlGW8m5eM27PQAw,41
jgd2-uJxPdGCkEbAfLXbqw,10
zc7wQeHkJS5tliTg78hjJw,32
iSUTxiuPESWCrPN-ruV6ew,1
0oCm9-x1Avrm4Owr3K-ckg,8
Ht8iGitRu8kynEubcIhsTQ,10
XSN8MOvsBzU6RQ__ZT1V_Q,7
_KQL-fpIuPTqWQmKK0pYtQ,5
vrzD9HLhJBbblbd6q_Z2VQ,4
jml08345PocxOgOfwLS6qQ,2
YJLMa0DDZbRIGaoqWoXUcQ,16
WlA4PMcfaKQ1a2fAHJmdBA,53
L80nu6pXxl07zb_IKn0ZLw,5
bjfkITkuep--4l5Yz6b5vA,29
BEkwXsxjltT17HOBndAjTw,7
LzLX0h7K5MZvHnUmAMQeMQ,53
JztxVSfOlCUKekjiDM54KQ,2
OkgR4lUsECV-IKamx9LBrA,18
S_BWkaQ3NZADBHGokSRGeQ,8
EeFdcSQUkjd14A3NgCanRw,16
Y8boPcdTP8TWUFW-ysdtZg,15
cn1veFoUuQHf8ezpriMMfQ,48
igP6Aja7_7dXwVQkbir38w,0
pmLabvtvAOB7rtMh8eoZSw,10
bRJ2R5JsTT_qgxSaJny-sA,9
5f4UjxbMJwTPgmrHsB4DSg,42
Zp_RfTh72LlmHkCPlMgAIA,25
6kvOUXLK41CmNNPDlRAK9g,16
djxnI8Ux8ZYQJhiOQkrRhA,0
R7oqm48wW0h0n2veJOdJlw,14
HSOQaaaZO8EAUWucz4ohQw,23
0pzkFIHq6HGssE_gEnn02w,0
PHgjoYqIHrNcJG7AKAUONw,3
D8igHG4oR06PBBOA5VcF5w,11
KKJh7QoFb0cEpRtr1mRPBw,7
3KDbsKAeHDgOmL1w0DKZlg,13
6wLFTgfonjiQ4GGz-TLtBw,41
cTVFxZduK5bboMeJg7EF5g,10
4bniqNkPi-5RkVxuDYpViQ,25
klwV9ZRojUuf5IbkbjZ0OQ,1
VzZe2ouOrCU8uVlQ5Dc4XQ,10
7f5Hp0APcWC4NLEq1rLmyw,10
WN1RxjwXI1xLy6ZeEZ7Vig,51
WiosdTRaFIWxm5QY8jWkNg,20
tOb5hrPRXdoiFOzCjBzipw,44
Nqzgy_p5VE1UuRf5bDY2xA,41
ab8nh-ex1ndaBLTnTnrqaA,37
xUnl6gWT6q2LvzfygwWc7w,44
AQwWRIS12O-o7MCrFIHubA,41
_Qvd0HSwzpY5typ3kaodkg,32
lhDhBFZCBjPkk-NjZCZS6Q,11
JO1-4tk4Bh7M3k5glp2KeA,10
-wl9eZQRcPOzcoMUv26QOw,2
lk2I1g8a3DumSWhOwor9wQ,9
yIEuEsxYjluP5pG5zplohg,1
Va_Odyaa4RrhzxZ1rFpXuQ,4
bIxZW-BEIUkw3fhqxBdvjw,17
Wkd4RXpF_3rlgF_hD9LIuQ,34
hVU5veeJhLndcBjAS1fLCg,3
KYfCasxlKoM4cXZl-kxKjQ,25
lztLHfz6WlDEO16lszWg3g,7
EvgwXN8VGhUdIhukE6L9dA,0
NHAjN32x0nmL-Ve-JZdBww,36
oTvKl0S6hnsdz4iBQtLZsw,25
iK5oMORPCmoWUmannptD-Q,5
WnVY6ievg-6FB860XpzZbQ,4
bqvS6ibEQAwTfL8MZnxz6A,3
PfCdqj1WTPw0nzMgY-4SnQ,29
e38WLwD03GbmbmuL0JUgew,19
MeJsum3QyTO-UGYvsTpESQ,9
CKSb-DTPdFgl1BnoRrKQxA,39
tdtelK8Gh12KkV-1ayDzIA,49
C2g6VeBJxzth5YRAYaAxlw,17
dvE2CD2SEE27IWRnKW5Sow,1
jWW0mlO7SgEmS2yFruqTKw,13
_kXyms6XvOpj0A2OxpqbiQ,15
OJdXNtM-PoMowhn26njYRg,15
1EMNxSD4qxh8RDsi-uccPg,4
ZTSeu3WILb-nBDbZmUFASw,0
F35EfllQK5b3bi4KKteX-w,29
Lwdc2Tns51USo_5pxQY8Nw,52
nXaSrT0aqPhyb1-zQYE9Ow,32
DP1xl_8YgyH6rVm2AEBOrg,10
bolHASeU8E1aw3xSB-vNRw,3
5Th9zs60z2V8eZFnk3lF3A,29
ZCNX0Jow6YkO_HDoT0TewA,2
p0HpSBcTbJsRkF43xIo3Lw,10
o6UJMpHcpLJEvmKLrxLS3w,10
BKuIEc1Y_BEM-ktB5VGAFA,0
WZOFKHjWCQ27Y2_x7T5XGA,2
xvXmyeBUvBBUZUpagEBxRQ,7
Hjo4WQKRyKcP8tVeHa7hOw,36
gaIEP27j7XLBORds1fD3lw,43
WXYeIbduJvUC7bR2_MqZQQ,9
rpUOaLv_7QkDeFQSZMZhOg,0
FoVZlbbz0e19YiOR8DCYLA,3
rX83Ej2C0HuBQErJhy-48A,10
0jj3YzzM881dy1V3Uw9Swg,15
o8a2UrEwpPOS-gNTEG9c1Q,37
9UaQnSBUgItgJy-yZKK_CA,25
MefoECvLhWp-XHqv5S2DNw,5
djXxyyUN_o3JU7k5vGWiUw,21
IZ8mJ2HXxpWz6wYpkGBU0g,40
4srzEoD8ALdLvbU94--UAQ,2
dWPAaybNivlWIb1Kl_94hg,37
ttauTXuRemnMf1SDhMgQZQ,10
cTJShEGf0Q5ewpcQTfVWeQ,5
ZfqE7YJDhvnR-BSvfYfpNA,10
gfdoPxvq6TsgpFk5Faiu5Q,36
5eXfxJK607Q1RtToOKMwbQ,10
oo0gy7nuHywgAgpxETiB-g,0
HkjQdr70f61lGqvn07De_Q,10
ZCwnhGzqzrY0wgltpVUt0g,2
HM7RzTfe37ftmdbaOX2TDA,2
6qgvBGGHuYmL2xVB-j86IQ,2
5cyhbD8e-fNOKPESuNvSmg,2
xwUIk77LXi4Pa7LzNyLFTg,10
_AhoxjPpXwvPsux-Ck-yow,10
FZscoB7Vgha3p1k0XcvdMw,4
0hlsFkkaHdoXd9fW197EvA,10
XNTuT_gfOsRm6V5NqRWSxA,4
_hGKPk8REYzKW9PsnQCfag,21
RgUs0zHMjoGLSvsIhLT4Iw,25
Px7Wv8upFSmB4660i9bOsg,10
i84CwWzWVUd2vMa3p8TBZw,10
4sEDvByIfOr40YbDfPeLTw,36
49I0zJOOhBcloGtIRmMq_w,5
kxSkybkcUvSRctQ3qgEmVg,16
oWdGz_58TGg_v49rGaGbvQ,25
dzyJofzgMoguyhBlvKV0Hg,10
RfJs8q9YA8mIllwv5ccOrw,8
4qsVIa8wP0EDk86VogIs1Q,10
p4HC_a1A1htcGpwaDKis5Q,53
Pha7oWKdHmxBVYGSThD8Og,2
flVKA0I3K9kFKbGAeQ-slw,48
m8rVLnvHz2nYKioTJnunXQ,25
5Kmw7EavKONmREy92iNUUw,41
vKGrnc14kQczm8e8pKsLyg,10
m2Pha_tvYXLNW8gYJ0OdqQ,32
Teky9fPBdjSxsJPTka3cTA,9
26ELVo0-3PQO8j_VWQz2cg,39
j9amkWtIxD4iSy8W0DIxKQ,15
BViKsKhMP7IFMRVV9ka4qw,5
mrIY3UbcbsBtQxnmgZgVVw,15
l91OHfTqmmYPbelgEkTSgw,14
E8WOEXGhU9OrF14QXtMGKA,8
10WSsBlaZPQ_saPp0Nd5WA,22
wD62V-gBMs3dPkrYAZrWgw,18
mtEbfA7Zuu1ZrIVeWq6BOQ,23
eMCTaJpOcVx701hf-GkIJw,31
356MCNyR6C0IIYGRfjb1Ww,19
uRyQHYykmOFL66r8bWzT5g,5
as5nO_qDTp_tvTQM_VwKYA,10
vmKhwIGMsnHwhBmV1NwoSA,28
IkQdXPUcpEW4jLfOygAQww,42
Eh0BxITpfiyiMfmhyR983g,3
0WZsDkq-bUZfOXPFAXDkkg,10
bN9UQdyftA92BZAy_r3yAw,32
YrlNGnrofZHseVYxrLrvJA,5
vRnQfHIosARMmxDhCLFF6Q,10
DqxfiCHw3f2Hxe6fLVyOqg,2
4HJB-sQqh4rCOUSuExSEXw,0
qs4AwQqHxIir-lwB5jLQdQ,10
qFVcbfrFBjCWsFih_d_7HA,41
egtOdh3TSda5qA4tV7kE9w,1
cChL_zRmQ4Dxojjd5XV5iA,5
yYyqdT6BlZISmMI611bPwg,9
i4KbPr-sURiuXypvfDHYDg,39
C7Ager76NjhJ_fvZ81xljA,2
DHfOHrLjI2Qi2BPhrhI2lA,53
5JUB6Tn2g8LKqsj9BFIn8A,25
VmLmAT8xcBt2nh6rUJx3HQ,37
dHFg-K5VjN1nv34S69mDww,13
To7CKcWPwK5Gi_8GKkZa2g,17
nSr18PF8SqdXXOvWBYbjfQ,34
Tc9jvuHKJWWi9ZakWDBHHA,4
szVDB1vlXurZhrYaYGoqQg,10
Cwifb76r61Ju2w8L8OX0Kw,5
VySvzADH5a_PHIy_ByJe4g,10
DhnIbV9MbI90oFUNX8Cmnw,13
ZFbyO9eTfGhb4I17dzZYTA,30
0BTXdd-7AJEn4mU7yq7aLQ,2
W-EAivPyoazq_uj8kEqqkA,20
7NeuNizIMb6lB0VoDLNrjQ,10
4wEdB47yMu6YOCqt8f1BXw,15
ZvLnp39sw1w3nwgUwNF7Vw,4
GhlSEOuY5fJc1ydKHAJX-g,10
R6r0RbEeKGLYqbop-4ILVw,10
gIVBehWQ7A31haNNi3KCMg,27
x-LruDRpgSY7ypzhRATkdg,53
AJmC18SgCH5Aq40NHKqtVQ,10
MZd_vXUOl54gGb3URDqlDg,10
6ub5Ok9ahLomzlu6MD3TPw,10
F8aIrswXr4zFwtPH36w1sA,0
vkYAs9pSCUwV6DJYxKyb8A,42
GU8mRFYGrlXlWMnCmh_Ylw,25
h6AqYcz0S1HfZM4UeVSing,1
DWXE3HLhlMEIcasBed-RXA,25
LGV5z7PUeCFv7OvZ1AUnAg,42
lKtd3RfLNQy8nev7rFPkcQ,15
BunucdjYvh4j_zb1whMIWw,27
74mW6ujEKtnoXW421yF69g,27
oe8wlBos_14tWIia6VtT3w,16
vJvhEdzyj6Q_E-W-qzv-aQ,40
GX_lTNelZdEDx2XF8ECrQQ,6
kTmaLV1pVQzg5oyx8YjaJg,15
VdG_Sok4o2CVwaHb67sgsQ,10
9EDE8KPGNeKSeK1au4TQTw,2
kVooidSGYU8sslRTVIQeyw,10
9eOW5yKdjM86r8Bu7i7D0A,41
y-Px0wQFLYMvMVQeHzWOSw,5
taH3W8LOQ9TWC1rESDgQrg,36
zHGclvkpYOFPoChJNBqreA,10
XatJ1Tkqw5dw5n7WeWr_FA,27
3QQG5GCwV6owkUBMLVbbiw,29
b8LqfJPR8WEIy3gAf8EPgg,2
OeY2XEBCCoqhpvs8rwwnNA,40
5xZHQ1O3bt0sOB7IKyup3w,3
safF4wqbCafIRBgaH9HP5w,5
mJBIMpNmFf9X55hjiuILlA,40
p61HXOz5s1c7RhK7LLrHVQ,9
9biXWKPOGmXTPrJJ9ZBKfA,10
AxvX7bMJWLxoSE6Bno2ghw,1
v51rto71bNtrgUMxpg_s2w,33
ZEnomPFH5x50Wk9GGXMMlg,0
ol4cgTO1vuqTiTnAOG3ckA,19
lEAs-y7lOJyvXz7QKrzjMg,4
WXuwhjmNXuUy-RQ-3Fr0TQ,15
hHFiowrlotZ6iSm4oDLmtA,11
xC-w-_tp8skf7Qodo4ScBQ,1
CKlm9sdZpf3Ojzg_EqXx8g,10
ixbBdn0kZfsHnBsPBD8_sQ,15
jD-NyIIZAEidmx6dROjPMw,9
0jjKlit_23YMB7lettY3LQ,2
TOj5yZZEwS3J3fLgo3V3yQ,3
dXQnxYK-s5Ikf-ZO0dShWg,3
bkZm5pMRKzo7B5IHyAVAUQ,11
UaGKqcjVs-CORc6Tdw_62A,11
xJLDNFhqW8NMJ1FMOq0eBA,4
q4PU22TTE0yxtjl04P2wsA,51
TZG80hk6tV72E9J3ZIOBlw,10
3iVGRQ8l5TV_kiEUOJicsw,10
E_9WOCYIGHtT2nbcY4_t4w,1
am4F20RhLFERrwhnOKEy2Q,49
UuXDk3xzVg885nr7MK8lAg,10
HWY8-tnYdGCuFfQpJpH4kQ,10
DhIhvT1M6qdUzQHWwjZIWA,27
Vw9TSqr9pXDF1XMD13iWDw,40
L5fBkr2bfjpi-L1E2nfpZA,18
Wkw5liUkfk-Mm8X7EG4FXw,3
T-2Lx7QZi_zX_tt7qBZ5Gw,1
YAR3U17OyweVRRcUHgaZeA,27
kYddxyOJD_vELH6Vr_ytyw,10
QX0CuUnXkPk4S8_l5nM23w,26
YR1nkQkM4ObkTgx1LyaYVg,21
L8hLjEg0uKQevma372IWZw,0
3_UzdLx7oQ4759Ho-5bGPQ,10
